ORDER_ID,PRODUCT_ID,Product,DATE,CITY_ID,QUANTITY
HTDHZMKH-774856,MPKALA14,Kalakand,19 February 2019,BHO02,71
VHMEIPTA-043315,MPICCR8,Ice Cream,19 February 2019,DEL1,38
WXXXWOLA-920702,MPBLSH18,Balusahi,19 February 2019,PAT01,37
FXZJOKEI-898836,MPGHEE7,GHEE,20 February 2019,NAR3,29
QCURMSBU-676688,MPICCR8,Ice Cream,20 February 2019,NDL2,42
DIWYDRMK-376757,MPGHEE7,GHEE,20 February 2019,DEO05,103
GUSGZWIP-173809,SUDSHT3,Sudha Shakti,20 February 2019,NAR3,139
MSZPUYSW-870311,MPGHEE7,GHEE,21 February 2019,UJJ05,147
DYFLVFYC-531955,MPLSSI9,Lassi,21 February 2019,GHA03,51
HGLNHQLP-278418,SUDSMT5,Sudha Smart,21 February 2019,JAB03,75
LFGWNTBD-683728,MPBLSH18,Balusahi,21 February 2019,BHG03,19
PUNZFLWE-438366,SUDLIT2,Sudha Lite,21 February 2019,DEO05,114
XLWICZWH-053458,SUDGLD1,Sudha Gold,22 February 2019,NAJ4,10
MPUBNIEE-160572,MPICCR8,Ice Cream,22 February 2019,NAN5,28
OPJOMMIK-028622,MPICCR8,Ice Cream,22 February 2019,BHO02,50
RMHZYBYV-037528,MPBLSH18,Balusahi,23 February 2019,DHA02,34
YWTKUUTX-959522,MPGHEE7,GHEE,24 February 2019,NAN5,55
GSFBKWVA-520038,MPMTDH10,Mishti dahi,24 February 2019,AGR04,69
QOEAZJUH-731356,MPGUJA16,GulabJamun,25 February 2019,PAT01,38
LUEBHVUE-384597,SUDGLD1,Sudha Gold,25 February 2019,GWA04,143
BRJCKVXH-029434,MPPCRD17,Plain Curd,25 February 2019,PUR01,141
MELSXAUI-227397,MPLSSI9,Lassi,26 February 2019,KAN01,71
JOHSKKNE-355031,SUDHEL4,Sudha Healthy,26 February 2019,GAY02,121
KOCLFEQV-725556,MPGUJA16,GulabJamun,26 February 2019,JAM01,42
CUBPZWSH-557963,SUDCMK6,Sudha Cow Milk,27 February 2019,AGR04,58
BIMGQPYO-111623,MPGUJA16,GulabJamun,27 February 2019,BHG03,75
NICMTERW-695931,SUDSMT5,Sudha Smart,27 February 2019,GAY02,88
QOQEZDNK-524073,MPSUSP13,Sudha Special,27 February 2019,PAT01,93
UPDUOQSL-588652,SUDLIT2,Sudha Lite,01 March 2019,GAY02,124
TKFDKPNR-760159,MPBLSH18,Balusahi,01 March 2019,DEL1,26
GCYPIGRX-113595,SUDSHT3,Sudha Shakti,02 March 2019,NAJ4,56
ALJHESPK-948340,MPPANR12,Paneer,02 March 2019,GWA04,91
AYJKVHCS-236766,MPLSSI9,Lassi,02 March 2019,VAR05,100
EUANCVSX-502913,MPLSSI9,Lassi,03 March 2019,AGR04,131
JTDTSKEB-865676,MPLSSI9,Lassi,03 March 2019,NAR3,135
UGRNBLOK-219600,MPPCRD17,Plain Curd,03 March 2019,KAN01,50
QRUSKRWG-380545,MPPDA11,Peda,03 March 2019,NAJ4,93
DFZCGYJX-753747,MPPDA11,Peda,03 March 2019,NAR3,100
YPCSFKKW-270043,MPRSGL15,Rasogulla,03 March 2019,GAY02,123
VTSINSNJ-764179,SUDHEL4,Sudha Healthy,03 March 2019,MUZ04,131
VIIQAGJW-495390,MPKALA14,Kalakand,04 March 2019,UJJ05,41
TLVQYBNI-255571,MPGUJA16,GulabJamun,05 March 2019,NAN5,55
ZAIUKLHS-582135,SUDSMT5,Sudha Smart,05 March 2019,PUR01,137
CTHTMVFP-703955,SUDSMT5,Sudha Smart,06 March 2019,GAY02,73
ZNHJYUOH-010206,MPBLSH18,Balusahi,06 March 2019,NAJ4,16
KSXBKGUW-600471,MPPANR12,Paneer,06 March 2019,DEO05,54
CCUJUZMX-008436,SUDSHT3,Sudha Shakti,07 March 2019,UJJ05,52
ODQUHQRX-873500,SUDHEL4,Sudha Healthy,08 March 2019,DHA02,15
RAFJDUWR-504741,MPPDA11,Peda,08 March 2019,AGR04,143
RXYUQIHR-165279,MPPDA11,Peda,08 March 2019,GAY02,115
ENIOMYXB-911856,SUDLIT2,Sudha Lite,08 March 2019,PAT01,27
MDMWGNBT-475699,MPRSGL15,Rasogulla,08 March 2019,BHG03,24
FSNKEFSC-591564,SUDGLD1,Sudha Gold,08 March 2019,NAR3,80
BHAZXYEU-162736,MPPDA11,Peda,08 March 2019,NDL2,126
EEYWGAPN-719172,MPPANR12,Paneer,09 March 2019,BSC04,100
DKDQPHUE-632159,SUDSHT3,Sudha Shakti,09 March 2019,AGR04,133
DWVFHOGG-149219,SUDCMK6,Sudha Cow Milk,09 March 2019,BHG03,131
KASEGTDE-101883,SUDSMT5,Sudha Smart,10 March 2019,DHA02,59
NKONQIIV-483780,MPBLSH18,Balusahi,11 March 2019,NAJ4,36
KCRUDVTH-931918,MPPDA11,Peda,11 March 2019,NDL2,118
AHPGLSTW-380324,MPSUSP13,Sudha Special,11 March 2019,KAN01,80
WHYAZTIZ-162294,MPGUJA16,GulabJamun,11 March 2019,PUR01,49
CJIBONWF-146347,MPLSSI9,Lassi,12 March 2019,DEO05,92
RDJBNWSS-414032,SUDGLD1,Sudha Gold,12 March 2019,RAN03,36
PAZKKOLV-650774,SUDCMK6,Sudha Cow Milk,12 March 2019,PUR01,147
ADTBQYZP-990440,SUDGLD1,Sudha Gold,13 March 2019,IND01,120
AFYAJAOP-893766,MPGHEE7,GHEE,13 March 2019,AGR04,68
IDWHKMFM-986838,MPSUSP13,Sudha Special,13 March 2019,LUC02,61
HLSOYYCM-296856,SUDLIT2,Sudha Lite,13 March 2019,DHA02,124
LWYEPLHQ-966197,MPPDA11,Peda,13 March 2019,GHA03,40
PVZVOVOB-225196,MPKALA14,Kalakand,13 March 2019,VAR05,36
QKIUYBHV-318739,MPPANR12,Paneer,13 March 2019,PAT01,31
ZEYGHUGG-571644,MPKALA14,Kalakand,14 March 2019,DEL1,47
LZYNRGXS-211342,MPBLSH18,Balusahi,14 March 2019,GWA04,16
BNQQUNNL-171044,MPBLSH18,Balusahi,15 March 2019,AGR04,15
XDFJNMCL-329311,MPGUJA16,GulabJamun,15 March 2019,LUC02,35
FTXRGNJI-111365,MPGHEE7,GHEE,15 March 2019,GAY02,149
GEADWFRT-729344,MPPCRD17,Plain Curd,15 March 2019,PAT01,65
BKGCZDXE-496393,SUDGLD1,Sudha Gold,15 March 2019,UJJ05,50
ORGJVMTN-237727,MPGUJA16,GulabJamun,15 March 2019,NAJ4,46
SMFZXFKH-383551,MPMTDH10,Mishti dahi,16 March 2019,NAN5,49
YGATBQEB-456867,SUDSHT3,Sudha Shakti,16 March 2019,GWA04,25
YLVGUHTZ-989058,SUDGLD1,Sudha Gold,17 March 2019,VAR05,126
MFMKCSMG-362255,SUDSMT5,Sudha Smart,17 March 2019,JAM01,12
SREISQSS-192297,MPPCRD17,Plain Curd,18 March 2019,NAN5,126
SYYYYNUM-259710,MPGHEE7,GHEE,18 March 2019,BHO02,92
FHYLVNAL-441802,MPMTDH10,Mishti dahi,19 March 2019,GWA04,71
TEFATZID-328816,SUDSHT3,Sudha Shakti,19 March 2019,IND01,138
MQPHFOHC-256763,MPKALA14,Kalakand,19 March 2019,BSC04,109
UQNMIBVL-280645,MPKALA14,Kalakand,19 March 2019,PUR01,76
PZHQSBDH-577569,MPPANR12,Paneer,19 March 2019,PAT01,96
QLLECQVU-377887,MPKALA14,Kalakand,20 March 2019,LUC02,71
OTZKLEFE-191326,MPPANR12,Paneer,20 March 2019,JAB03,55
COPMVQWD-905566,MPBLSH18,Balusahi,20 March 2019,IND01,34
ETQGUXYG-392660,SUDLIT2,Sudha Lite,20 March 2019,JAM01,147
DFHESADK-721049,MPMTDH10,Mishti dahi,21 March 2019,IND01,106
ELWJMEVZ-708492,SUDLIT2,Sudha Lite,22 March 2019,VAR05,32
ZSEQVKCV-379828,MPICCR8,Ice Cream,22 March 2019,DEO05,52
YMQKPSGY-679228,MPGHEE7,GHEE,23 March 2019,NAJ4,20
GUJCXCYR-001215,MPKALA14,Kalakand,23 March 2019,PUR01,117
JTAJKCZJ-197103,MPRSGL15,Rasogulla,24 March 2019,MUZ04,107
TQLGYQDC-473374,MPRSGL15,Rasogulla,24 March 2019,PAT01,37
PXQGVMLO-933056,SUDSMT5,Sudha Smart,24 March 2019,NAJ4,93
YMUBMDXA-773806,SUDSHT3,Sudha Shakti,24 March 2019,PAT01,38
UJHWRBSX-396537,MPGHEE7,GHEE,24 March 2019,PAT01,144
XOWXISNT-216458,MPLSSI9,Lassi,25 March 2019,KAN01,108
RHEKRCDL-378323,MPGUJA16,GulabJamun,25 March 2019,GWA04,58
EMNBUCEP-757841,SUDGLD1,Sudha Gold,25 March 2019,UJJ05,38
SLBDWQYA-318079,MPRSGL15,Rasogulla,26 March 2019,NAR3,128
QXVKWRDP-884264,MPPCRD17,Plain Curd,26 March 2019,MUZ04,84
ZASIUGUG-259462,MPMTDH10,Mishti dahi,26 March 2019,LUC02,67
HYQVZHWB-788550,MPMTDH10,Mishti dahi,27 March 2019,UJJ05,60
IYQLEOPT-540972,MPRSGL15,Rasogulla,27 March 2019,BHG03,140
SUNRCYDI-603617,SUDSMT5,Sudha Smart,27 March 2019,NDL2,150
BJMVARTP-744252,MPGHEE7,GHEE,28 March 2019,NAN5,87
SERBYLBN-527924,MPPANR12,Paneer,28 March 2019,NAR3,147
VHTSYBTA-841930,MPSUSP13,Sudha Special,28 March 2019,GHA03,42
YBRCEXKH-954845,SUDCMK6,Sudha Cow Milk,29 March 2019,PAT01,44
WYJZQJEJ-410818,MPLSSI9,Lassi,31 March 2019,NAR3,58
OZISCWDD-233277,MPGUJA16,GulabJamun,31 March 2019,NAJ4,33
WWHFTCHE-411424,SUDHEL4,Sudha Healthy,01 April 2019,DEL1,62
SBCOWCJU-405395,MPBLSH18,Balusahi,01 April 2019,BHG03,28
FLCGHKWS-954521,MPRSGL15,Rasogulla,01 April 2019,NAJ4,18
QIDRKPRV-783631,SUDCMK6,Sudha Cow Milk,01 April 2019,GAY02,68
XLJKNVVT-881248,SUDCMK6,Sudha Cow Milk,02 April 2019,LUC02,93
LCKCUZMY-605713,MPGHEE7,GHEE,02 April 2019,MUZ04,128
YIEBRHVW-217130,SUDGLD1,Sudha Gold,02 April 2019,PAT01,55
KASMDQIU-448858,MPICCR8,Ice Cream,02 April 2019,DHA02,141
NVVBXDHE-505589,MPSUSP13,Sudha Special,03 April 2019,NAJ4,31
NFCDEDSV-889129,MPLSSI9,Lassi,03 April 2019,DHA02,111
SUHBWBJQ-935818,MPSUSP13,Sudha Special,04 April 2019,PUR01,133
SSAEEWMZ-712730,MPRSGL15,Rasogulla,05 April 2019,BHG03,30
WZUBESLS-941623,MPPANR12,Paneer,05 April 2019,NDL2,93
MVRQUHDK-002393,SUDCMK6,Sudha Cow Milk,05 April 2019,AGR04,115
SCWSDJCU-456124,MPRSGL15,Rasogulla,05 April 2019,DEO05,89
WKMPCRKE-927926,MPMTDH10,Mishti dahi,06 April 2019,GHA03,17
KUAVFKDD-064423,MPKALA14,Kalakand,06 April 2019,DEL1,41
DCLNGTKG-518962,SUDHEL4,Sudha Healthy,06 April 2019,VAR05,149
GHRWEJSE-059019,MPICCR8,Ice Cream,06 April 2019,VAR05,126
GHIAGFWE-122109,MPPDA11,Peda,07 April 2019,JAM01,23
DFFBFOXE-936737,SUDLIT2,Sudha Lite,07 April 2019,NDL2,105
RBJPWKJM-103487,MPLSSI9,Lassi,07 April 2019,IND01,89
XUHTAITG-428656,MPPDA11,Peda,07 April 2019,RAN03,118
RVJUFXMZ-188785,MPSUSP13,Sudha Special,07 April 2019,BHG03,69
XIVKXDJF-739121,MPICCR8,Ice Cream,08 April 2019,VAR05,138
LYLEQTHV-853597,MPRSGL15,Rasogulla,08 April 2019,JAM01,103
SKBZJXWR-853756,MPKALA14,Kalakand,08 April 2019,BHO02,12
ZNXPRKBH-329808,MPPANR12,Paneer,08 April 2019,NAR3,72
ZLHMEWIE-954635,SUDHEL4,Sudha Healthy,09 April 2019,DHA02,121
OVPRBSRF-290975,MPPANR12,Paneer,09 April 2019,AGR04,127
VJRKYBTL-548929,MPPCRD17,Plain Curd,10 April 2019,DHA02,80
NMHFBCUY-741262,SUDCMK6,Sudha Cow Milk,10 April 2019,NAR3,51
QVMATSXV-408965,SUDSMT5,Sudha Smart,10 April 2019,JAM01,58
NEGGHTDO-462367,SUDSMT5,Sudha Smart,11 April 2019,RAN03,66
WERRLMZA-112601,MPRSGL15,Rasogulla,12 April 2019,AGR04,78
WVRUDWDI-839696,MPKALA14,Kalakand,12 April 2019,DEL1,47
UEIGEGCE-934216,MPPDA11,Peda,12 April 2019,AGR04,31
OPFAYQBH-258000,SUDHEL4,Sudha Healthy,13 April 2019,NAR3,57
BQEXLZMD-825020,MPRSGL15,Rasogulla,13 April 2019,GAY02,143
XHOTTXRF-845492,SUDSHT3,Sudha Shakti,14 April 2019,DEL1,74
NWZTHPNP-913113,SUDHEL4,Sudha Healthy,14 April 2019,GAY02,91
CIJRZRNP-586069,SUDSMT5,Sudha Smart,14 April 2019,KAN01,111
LBHUNUDI-143678,SUDSHT3,Sudha Shakti,14 April 2019,BSC04,31
APHHJEZZ-391399,MPMTDH10,Mishti dahi,15 April 2019,NDL2,101
OFFJADBN-573515,MPGUJA16,GulabJamun,15 April 2019,KAN01,34
XLKIRDDL-323898,MPGUJA16,GulabJamun,15 April 2019,PUR01,60
FGAPYWXC-288200,MPSUSP13,Sudha Special,15 April 2019,NAJ4,112
SMGIBWYA-815601,SUDHEL4,Sudha Healthy,16 April 2019,GAY02,115
MABOHROR-324268,MPMTDH10,Mishti dahi,16 April 2019,DEL1,106
HWWKYRVD-031359,MPPDA11,Peda,17 April 2019,NAN5,53
QSQXCLEY-259457,SUDCMK6,Sudha Cow Milk,18 April 2019,NAJ4,22
QNYBDVZA-892178,MPGUJA16,GulabJamun,18 April 2019,DEO05,69
WWQUAHTG-805985,MPKALA14,Kalakand,18 April 2019,PUR01,60
YFDFTPTE-728536,MPKALA14,Kalakand,18 April 2019,LUC02,119
WBLZSPXJ-941768,SUDSHT3,Sudha Shakti,20 April 2019,NAR3,118
EQKXUAKS-622623,SUDSMT5,Sudha Smart,20 April 2019,GHA03,125
WJHXJSMM-990533,SUDSMT5,Sudha Smart,20 April 2019,DEO05,78
IXRQSOBD-537285,MPPDA11,Peda,20 April 2019,NAR3,82
GNTICVCC-601494,MPRSGL15,Rasogulla,21 April 2019,RAN03,141
UUYMEGVV-161680,SUDSHT3,Sudha Shakti,21 April 2019,RAN03,26
TDMZSQIV-993854,MPGUJA16,GulabJamun,22 April 2019,DEL1,64
DFKDLUFQ-830509,MPKALA14,Kalakand,23 April 2019,GAY02,142
KEDBLQGV-217153,MPPDA11,Peda,23 April 2019,BHG03,82
ERAXMHZQ-377738,MPKALA14,Kalakand,23 April 2019,VAR05,66
JBQJAYSX-238562,MPRSGL15,Rasogulla,24 April 2019,JAB03,144
XTSXLEOW-176336,MPPDA11,Peda,24 April 2019,LUC02,13
YCGJKZSF-272670,MPSUSP13,Sudha Special,24 April 2019,GWA04,61
DVLVCCOF-486920,SUDSHT3,Sudha Shakti,24 April 2019,MUZ04,58
NGWZPASF-936520,MPGUJA16,GulabJamun,25 April 2019,JAB03,57
MKMHDVWM-707523,MPGUJA16,GulabJamun,25 April 2019,IND01,41
FQQLMNWQ-768446,MPBLSH18,Balusahi,25 April 2019,NAN5,33
YFNCDZOF-978495,MPMTDH10,Mishti dahi,25 April 2019,NAN5,14
BWCXQWHQ-885819,MPSUSP13,Sudha Special,25 April 2019,NDL2,14
MEDINKRD-043848,MPSUSP13,Sudha Special,25 April 2019,NAR3,61
AHWWAJSB-646425,MPBLSH18,Balusahi,25 April 2019,BHG03,40
YBRBFKEW-785751,MPPDA11,Peda,26 April 2019,LUC02,83
YURKKKRI-827424,MPGHEE7,GHEE,27 April 2019,AGR04,115
YNXCYZWC-570526,MPKALA14,Kalakand,27 April 2019,VAR05,146
RLPGITRZ-357257,MPGUJA16,GulabJamun,27 April 2019,BHO02,54
WUUEDIFK-512434,SUDSHT3,Sudha Shakti,28 April 2019,NAN5,94
GBXUFISK-036250,MPBLSH18,Balusahi,28 April 2019,BHG03,37
URHOTWUI-127119,SUDCMK6,Sudha Cow Milk,28 April 2019,NAN5,19
IECCEWXZ-925380,MPGUJA16,GulabJamun,28 April 2019,AGR04,66
QTUWOQUP-942385,SUDCMK6,Sudha Cow Milk,29 April 2019,GWA04,34
HYTVUTAE-656566,SUDLIT2,Sudha Lite,30 April 2019,GHA03,135
CYJAOROW-501454,MPLSSI9,Lassi,30 April 2019,MUZ04,63
GHIYXZVV-108991,SUDHEL4,Sudha Healthy,30 April 2019,JAB03,124
ZRQIZGOO-126894,MPICCR8,Ice Cream,01 May 2019,KAN01,86
PEMRHOEX-015350,MPICCR8,Ice Cream,01 May 2019,BSC04,72
XXOYSKTQ-354086,MPGHEE7,GHEE,01 May 2019,NAN5,146
DMKPDAOR-604584,MPGHEE7,GHEE,01 May 2019,DEL1,132
NFLUDALA-144317,SUDGLD1,Sudha Gold,01 May 2019,NAN5,35
MXLBDOHP-338229,SUDHEL4,Sudha Healthy,01 May 2019,AGR04,68
LPGEMLZA-458742,SUDSHT3,Sudha Shakti,02 May 2019,JAM01,46
ABCSETRK-338299,MPLSSI9,Lassi,02 May 2019,BSC04,107
OOMUEVVQ-473586,SUDSMT5,Sudha Smart,02 May 2019,DEO05,130
ETEARUGN-487650,MPPANR12,Paneer,02 May 2019,NAJ4,137
FKBEFFPV-343569,MPICCR8,Ice Cream,03 May 2019,IND01,115
AJGZPOJB-586361,MPBLSH18,Balusahi,03 May 2019,IND01,26
EMHWOGHC-802374,MPRSGL15,Rasogulla,04 May 2019,KAN01,65
LFNSYJZH-003690,MPPANR12,Paneer,05 May 2019,PUR01,61
URBNKVUA-493600,SUDGLD1,Sudha Gold,05 May 2019,BSC04,97
ACVMUNBX-640223,MPPCRD17,Plain Curd,05 May 2019,JAM01,39
REUEMVYN-955291,SUDLIT2,Sudha Lite,05 May 2019,DHA02,13
BIYTSWCW-736359,SUDSHT3,Sudha Shakti,05 May 2019,PAT01,42
YPPTHFGJ-529844,SUDHEL4,Sudha Healthy,05 May 2019,NAJ4,55
FYJGHMEI-547080,SUDGLD1,Sudha Gold,06 May 2019,AGR04,140
UXCNZVFX-620126,SUDSMT5,Sudha Smart,06 May 2019,KAN01,72
HJTMJNBJ-515972,SUDCMK6,Sudha Cow Milk,06 May 2019,BSC04,91
YPEZYXYS-197606,SUDCMK6,Sudha Cow Milk,07 May 2019,KAN01,84
KEFUFQJY-130777,MPRSGL15,Rasogulla,08 May 2019,PAT01,93
AUCGYDBO-283746,MPGHEE7,GHEE,08 May 2019,AGR04,56
ZOAXZNEJ-548160,MPICCR8,Ice Cream,08 May 2019,KAN01,64
JEFKRUPU-652962,MPRSGL15,Rasogulla,08 May 2019,GAY02,59
AMUTDNLG-587274,MPICCR8,Ice Cream,08 May 2019,GHA03,96
EWNZWLII-771580,SUDHEL4,Sudha Healthy,09 May 2019,RAN03,81
BETRVHUH-950498,SUDHEL4,Sudha Healthy,09 May 2019,LUC02,98
EEHSLBVD-417662,MPICCR8,Ice Cream,09 May 2019,NAN5,81
SGHVLXHB-194571,MPGHEE7,GHEE,10 May 2019,DEL1,30
JCSBSICU-700851,SUDCMK6,Sudha Cow Milk,10 May 2019,RAN03,20
DGRKWOLF-029799,MPPANR12,Paneer,10 May 2019,NAR3,52
KWHBOFRA-326680,SUDLIT2,Sudha Lite,10 May 2019,NAN5,13
JSXYNLJI-026200,SUDSMT5,Sudha Smart,11 May 2019,JAB03,103
VAXMFBAX-022045,SUDHEL4,Sudha Healthy,11 May 2019,NAR3,46
YHVIDZXL-217393,SUDCMK6,Sudha Cow Milk,11 May 2019,NAN5,42
RJILRLFU-101831,MPGUJA16,GulabJamun,12 May 2019,DHA02,45
AWTBAHKD-943952,SUDHEL4,Sudha Healthy,12 May 2019,LUC02,41
WNCQQYWY-812923,MPPCRD17,Plain Curd,12 May 2019,GWA04,147
YCLONVST-266171,MPGUJA16,GulabJamun,13 May 2019,BHG03,28
EDBQOXNU-356471,SUDCMK6,Sudha Cow Milk,13 May 2019,DHA02,77
QROCXXHW-380651,MPLSSI9,Lassi,14 May 2019,PAT01,105
ABYQFSJE-695651,MPKALA14,Kalakand,15 May 2019,DEL1,45
ELGSDPGP-128205,MPKALA14,Kalakand,15 May 2019,IND01,128
TLVZVSHK-497307,MPICCR8,Ice Cream,15 May 2019,AGR04,65
HRPYLJXW-210669,MPMTDH10,Mishti dahi,15 May 2019,LUC02,143
NUJMLAEL-123393,SUDSMT5,Sudha Smart,16 May 2019,NDL2,26
FTZFZIGW-641696,MPICCR8,Ice Cream,16 May 2019,NAR3,148
RWLWHYDS-981278,SUDLIT2,Sudha Lite,16 May 2019,KAN01,59
LVLTHYNK-389813,SUDSHT3,Sudha Shakti,17 May 2019,VAR05,80
UPGJYEEU-433331,SUDCMK6,Sudha Cow Milk,17 May 2019,DHA02,119
OLUIVISD-020040,MPBLSH18,Balusahi,17 May 2019,NAJ4,23
HUSRTMZX-656302,MPBLSH18,Balusahi,18 May 2019,KAN01,28
NCNNEWSH-888178,MPRSGL15,Rasogulla,18 May 2019,DEL1,32
KLFTAZWI-650854,SUDLIT2,Sudha Lite,19 May 2019,NAN5,48
DVJMYGJM-120758,MPGHEE7,GHEE,19 May 2019,NDL2,115
MWKSRWPT-111010,MPPCRD17,Plain Curd,19 May 2019,PAT01,110
LOYNXERT-003989,SUDSHT3,Sudha Shakti,19 May 2019,UJJ05,102
CUESYALY-754201,MPRSGL15,Rasogulla,19 May 2019,DEO05,109
SJCPGCIM-261474,MPRSGL15,Rasogulla,20 May 2019,NAN5,30
DYIUVWXV-659575,MPLSSI9,Lassi,20 May 2019,BHO02,98
MZZEJJZX-219620,MPRSGL15,Rasogulla,20 May 2019,PUR01,100
KLLGDROM-895060,MPLSSI9,Lassi,20 May 2019,VAR05,84
YPPDHEHP-510245,MPPCRD17,Plain Curd,21 May 2019,NAJ4,77
GIMEFWRE-705121,SUDGLD1,Sudha Gold,21 May 2019,BHG03,79
WGHKMFNH-753398,MPPANR12,Paneer,21 May 2019,DEO05,124
VWQPQTMH-178028,SUDCMK6,Sudha Cow Milk,22 May 2019,NAJ4,122
ISYWZEMT-031935,MPPDA11,Peda,22 May 2019,GHA03,123
CAHETQOP-347911,MPSUSP13,Sudha Special,22 May 2019,PUR01,97
QBBSWVNG-948779,MPGUJA16,GulabJamun,23 May 2019,VAR05,64
TINPFWEP-439670,MPPCRD17,Plain Curd,23 May 2019,PUR01,101
OKEDZMCL-646514,SUDLIT2,Sudha Lite,23 May 2019,NDL2,71
MBAMMSIE-983741,SUDSMT5,Sudha Smart,23 May 2019,JAM01,121
AVFSZUCJ-760779,MPRSGL15,Rasogulla,24 May 2019,KAN01,68
DOGKPCSG-067237,SUDHEL4,Sudha Healthy,24 May 2019,JAM01,149
LLGWKCVB-336465,MPICCR8,Ice Cream,24 May 2019,DHA02,98
YYHQHDEY-147813,MPPCRD17,Plain Curd,25 May 2019,UJJ05,52
SQXNRPIP-921652,MPMTDH10,Mishti dahi,25 May 2019,UJJ05,41
CQSXRYCH-963535,MPSUSP13,Sudha Special,26 May 2019,JAB03,59
PWUDZTRG-459764,SUDGLD1,Sudha Gold,27 May 2019,MUZ04,83
ITIISXAU-110430,SUDCMK6,Sudha Cow Milk,27 May 2019,PAT01,128
EDUEJVZC-031653,SUDGLD1,Sudha Gold,27 May 2019,JAB03,104
WKJFVUCP-808760,MPSUSP13,Sudha Special,28 May 2019,GAY02,101
AZSWLONN-740888,MPMTDH10,Mishti dahi,28 May 2019,LUC02,118
QTETAMSI-687494,MPKALA14,Kalakand,29 May 2019,PUR01,75
ENDUCAKY-771329,MPMTDH10,Mishti dahi,30 May 2019,BHO02,111
TMXGKGJZ-744616,MPKALA14,Kalakand,30 May 2019,NAR3,110
KUSRNPBL-753926,SUDSHT3,Sudha Shakti,31 May 2019,NAR3,89
DWUODRYZ-868580,MPPDA11,Peda,31 May 2019,UJJ05,40
ONVIIAXH-205089,MPBLSH18,Balusahi,31 May 2019,RAN03,23
PVFTIZBQ-980421,MPLSSI9,Lassi,31 May 2019,GWA04,86
WTXLPLTG-819870,MPSUSP13,Sudha Special,31 May 2019,GAY02,104
WLMTPXOQ-871465,MPKALA14,Kalakand,31 May 2019,JAB03,71
MWKVRJGH-941568,SUDCMK6,Sudha Cow Milk,01 June 2019,JAM01,148
XMRDTCSV-650433,SUDHEL4,Sudha Healthy,02 June 2019,JAM01,44
NHNDAQDC-374220,MPBLSH18,Balusahi,03 June 2019,GWA04,23
REHLMIYZ-120399,MPPDA11,Peda,04 June 2019,GAY02,76
XVNHJSYA-466963,SUDCMK6,Sudha Cow Milk,04 June 2019,PUR01,21
NWRVQPRO-630094,MPBLSH18,Balusahi,05 June 2019,IND01,28
CAFBHMXP-106549,SUDSHT3,Sudha Shakti,05 June 2019,GHA03,114
GZBPZHFG-788668,MPRSGL15,Rasogulla,06 June 2019,GAY02,44
LGXYDTHK-321010,SUDGLD1,Sudha Gold,06 June 2019,GAY02,31
POPDDOZC-946542,SUDSHT3,Sudha Shakti,06 June 2019,LUC02,11
LPMTERYX-088138,MPGHEE7,GHEE,06 June 2019,PAT01,14
KAVDLSRJ-419350,SUDGLD1,Sudha Gold,07 June 2019,RAN03,68
TZIAYDHG-997108,MPMTDH10,Mishti dahi,07 June 2019,AGR04,83
NVISFTCJ-981040,SUDGLD1,Sudha Gold,07 June 2019,AGR04,15
CPEHEHXQ-623587,MPGUJA16,GulabJamun,07 June 2019,MUZ04,57
FVUIVLQK-664517,MPPDA11,Peda,07 June 2019,RAN03,25
DLZBSSYJ-169958,MPGHEE7,GHEE,07 June 2019,VAR05,26
NWUUMTTH-698158,MPICCR8,Ice Cream,08 June 2019,PUR01,44
RGWCUUHG-354384,SUDGLD1,Sudha Gold,08 June 2019,GAY02,106
ZQLHFDTT-579513,MPKALA14,Kalakand,09 June 2019,BHG03,77
ILRAPJGT-748419,MPPDA11,Peda,09 June 2019,NAJ4,53
ZKWMNGWG-158819,MPLSSI9,Lassi,09 June 2019,BHO02,69
CPDZXNAU-462859,MPMTDH10,Mishti dahi,10 June 2019,JAB03,104
KLKDVUYP-414301,MPKALA14,Kalakand,10 June 2019,IND01,25
OIXEJQRS-464255,MPSUSP13,Sudha Special,10 June 2019,NAJ4,31
OLBQBOKE-705194,MPICCR8,Ice Cream,10 June 2019,PUR01,41
XVAABRIC-852037,SUDSMT5,Sudha Smart,11 June 2019,MUZ04,38
WOTKQHTX-215891,MPPDA11,Peda,11 June 2019,UJJ05,85
DKCCUVET-054918,MPGHEE7,GHEE,11 June 2019,VAR05,55
JIBGAHRI-367862,SUDSMT5,Sudha Smart,12 June 2019,NAN5,33
PZHALVMU-057077,SUDGLD1,Sudha Gold,12 June 2019,BHO02,90
IKTJEPRN-759625,MPLSSI9,Lassi,12 June 2019,BHO02,70
ZUHMWVOA-880191,MPMTDH10,Mishti dahi,13 June 2019,LUC02,85
CBUGOBJO-580736,SUDCMK6,Sudha Cow Milk,13 June 2019,JAB03,139
ERTXHMAP-268484,MPBLSH18,Balusahi,13 June 2019,JAM01,38
RJORBKNK-116332,MPMTDH10,Mishti dahi,14 June 2019,IND01,128
FAKBBZVX-666015,SUDGLD1,Sudha Gold,14 June 2019,LUC02,86
TTPWFTEA-874614,SUDCMK6,Sudha Cow Milk,14 June 2019,BSC04,38
HJFWKPJQ-385753,SUDCMK6,Sudha Cow Milk,14 June 2019,NAN5,80
